PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day_of_week,month,PT08.S1(CO)_roll3,PT08.S2(NMHC)_roll3,PT08.S3(NOx)_roll3,PT08.S4(NO2)_roll3,PT08.S5(O3)_roll3,T_roll3,RH_roll3,AH_roll3
1778.0,1935.0,349.0,2643.0,1927.0,20.9,67.5,1.6539,20,1,11,1750.6666666666667,1885.6666666666667,355.3333333333333,2567.3333333333335,1953.0,21.900000000000006,64.96666666666665,1.6903666666666677
1461.0,1529.0,450.0,2111.0,1573.0,20.2,68.6,1.6034,21,1,11,1654.0,1777.6666666666667,386.0,2439.0,1806.3333333333333,20.966666666666672,67.13333333333333,1.6487333333333343
1258.0,1272.0,541.0,1804.0,1325.0,19.3,70.8,1.5728,22,1,11,1499.0,1578.6666666666667,446.6666666666667,2186.0,1608.3333333333333,20.13333333333334,68.96666666666665,1.610033333333334
1138.0,1113.0,610.0,1641.0,1203.0,19.2,68.8,1.5097,23,1,11,1285.6666666666667,1304.6666666666667,533.6666666666666,1852.0,1367.0,19.566666666666674,69.39999999999998,1.5619666666666676
936.0,849.0,798.0,1381.0,947.0,20.4,61.1,1.4495,0,2,11,1110.6666666666667,1078.0,649.6666666666666,1608.6666666666667,1158.3333333333333,19.633333333333336,66.89999999999999,1.510666666666668
1167.0,1090.0,626.0,1620.0,1106.0,18.0,71.5,1.4615,1,2,11,1080.3333333333333,1017.3333333333334,678.0,1547.3333333333333,1085.3333333333333,19.200000000000006,67.13333333333333,1.4735666666666678
1071.0,1003.0,665.0,1542.0,1045.0,17.5,73.2,1.4515,2,2,11,1058.0,980.6666666666666,696.3333333333334,1514.3333333333333,1032.6666666666667,18.63333333333334,68.59999999999998,1.4541666666666675
866.0,717.0,909.0,1328.0,827.0,17.2,71.7,1.394,3,2,11,1034.6666666666667,936.6666666666666,733.3333333333334,1496.6666666666667,992.6666666666666,17.566666666666674,72.13333333333333,1.4356666666666678
823.0,630.0,1033.0,1253.0,748.0,16.8,71.9,1.3628,5,2,11,920.0,783.3333333333334,869.0,1374.3333333333333,873.3333333333334,17.16666666666667,72.26666666666667,1.4027666666666676
890.0,727.0,917.0,1290.0,833.0,16.9,70.5,1.3504,6,2,11,859.6666666666666,691.3333333333334,953.0,1290.3333333333333,802.6666666666666,16.966666666666672,71.36666666666666,1.3690666666666678
1019.0,901.0,750.0,1438.0,960.0,17.0,70.1,1.3512,7,2,11,910.6666666666666,752.6666666666666,900.0,1327.0,847.0,16.900000000000006,70.83333333333333,1.354800000000001
1177.0,1166.0,621.0,1667.0,1157.0,18.8,62.5,1.3401,8,2,11,1028.6666666666667,931.3333333333334,762.6666666666666,1465.0,983.3333333333334,17.566666666666674,67.69999999999999,1.3472333333333344
1348.0,1398.0,505.0,1847.0,1444.0,20.3,58.4,1.3745,9,2,11,1181.3333333333333,1155.0,625.3333333333334,1650.6666666666667,1187.0,18.700000000000006,63.66666666666666,1.3552666666666677
1341.0,1323.0,516.0,1786.0,1522.0,23.7,49.1,1.423,10,2,11,1288.6666666666667,1295.6666666666667,547.3333333333334,1766.6666666666667,1374.3333333333333,20.93333333333334,56.66666666666666,1.3792000000000009
1307.0,1278.0,527.0,1767.0,1452.0,26.6,42.8,1.4713,11,2,11,1332.0,1333.0,516.0,1800.0,1472.6666666666667,23.533333333333342,50.09999999999999,1.4229333333333345
1305.0,1287.0,525.0,1771.0,1437.0,26.2,43.5,1.4591,12,2,11,1317.6666666666667,1296.0,522.6666666666666,1774.6666666666667,1470.3333333333333,25.50000000000001,45.133333333333326,1.4511333333333345
1177.0,1090.0,612.0,1632.0,1209.0,26.3,43.6,1.4663,13,2,11,1263.0,1218.3333333333333,554.6666666666666,1723.3333333333333,1366.0,26.366666666666674,43.29999999999999,1.4655666666666676
1192.0,1085.0,617.0,1638.0,1170.0,26.6,42.5,1.4568,14,2,11,1224.6666666666667,1154.0,584.6666666666666,1680.3333333333333,1272.0,26.366666666666674,43.19999999999999,1.4607333333333343
1214.0,1080.0,611.0,1642.0,1190.0,26.3,43.7,1.4718,15,2,11,1194.3333333333333,1085.0,613.3333333333334,1637.3333333333333,1189.6666666666667,26.400000000000006,43.26666666666666,1.4649666666666679
1240.0,1152.0,575.0,1699.0,1278.0,25.6,46.2,1.4903,16,2,11,1215.3333333333333,1105.6666666666667,601.0,1659.6666666666667,1212.6666666666667,26.166666666666675,44.133333333333326,1.4729666666666679
1271.0,1188.0,563.0,1703.0,1305.0,25.1,47.6,1.4983,17,2,11,1241.6666666666667,1140.0,583.0,1681.3333333333333,1257.6666666666667,25.666666666666675,45.833333333333336,1.4868000000000008
1333.0,1312.0,520.0,1853.0,1364.0,23.8,51.4,1.4956,18,2,11,1281.3333333333333,1217.3333333333333,552.6666666666666,1751.6666666666667,1315.6666666666667,24.833333333333343,48.399999999999984,1.4947333333333344
1390.0,1414.0,487.0,1959.0,1428.0,23.3,53.1,1.496,19,2,11,1331.3333333333333,1304.6666666666667,523.3333333333334,1838.3333333333333,1365.6666666666667,24.066666666666674,50.69999999999999,1.4966333333333344
1266.0,1261.0,541.0,1807.0,1285.0,22.4,55.2,1.4735,20,2,11,1329.6666666666667,1329.0,516.0,1873.0,1359.0,23.166666666666675,53.23333333333333,1.4883666666666677
1140.0,1072.0,626.0,1597.0,1143.0,21.7,57.7,1.4766,21,2,11,1265.3333333333333,1249.0,551.3333333333334,1787.6666666666667,1285.3333333333333,22.466666666666672,55.33333333333332,1.4820333333333344
1240.0,1168.0,582.0,1714.0,1235.0,20.5,63.0,1.5043,22,2,11,1215.3333333333333,1167.0,583.0,1706.0,1221.0,21.533333333333342,58.633333333333326,1.484800000000001
1187.0,1122.0,589.0,1641.0,1208.0,19.5,67.6,1.5156,23,2,11,1189.0,1120.6666666666667,599.0,1650.6666666666667,1195.3333333333333,20.566666666666674,62.76666666666665,1.4988333333333344
1043.0,975.0,675.0,1489.0,1041.0,18.7,69.0,1.4727,0,3,11,1156.6666666666667,1088.3333333333333,615.3333333333334,1614.6666666666667,1161.3333333333333,19.566666666666674,66.53333333333332,1.4975333333333343
948.0,826.0,802.0,1382.0,897.0,19.3,65.5,1.45,1,3,11,1059.3333333333333,974.3333333333334,688.6666666666666,1504.0,1048.6666666666667,19.16666666666667,67.36666666666666,1.4794333333333345
955.0,775.0,831.0,1362.0,862.0,17.6,70.8,1.4105,2,3,11,982.0,858.6666666666666,769.3333333333334,1411.0,933.3333333333334,18.533333333333342,68.43333333333332,1.444400000000001
915.0,721.0,891.0,1315.0,816.0,16.8,72.9,1.3851,3,3,11,939.3333333333334,774.0,841.3333333333334,1353.0,858.3333333333334,17.900000000000006,69.73333333333332,1.4152000000000011
832.0,644.0,990.0,1239.0,747.0,17.8,68.1,1.3722,4,3,11,900.6666666666666,713.3333333333334,904.0,1305.3333333333333,808.3333333333334,17.400000000000006,70.6,1.3892666666666678
846.0,628.0,1025.0,1218.0,727.0,16.1,73.5,1.3329,5,3,11,864.3333333333334,664.3333333333334,968.6666666666666,1257.3333333333333,763.3333333333334,16.900000000000006,71.49999999999999,1.363400000000001
897.0,750.0,874.0,1270.0,799.0,15.8,73.5,1.3151,6,3,11,858.3333333333334,674.0,963.0,1242.3333333333333,757.6666666666666,16.566666666666674,71.69999999999999,1.3400666666666676
908.0,767.0,868.0,1272.0,807.0,17.0,68.0,1.3102,7,3,11,883.6666666666666,715.0,922.3333333333334,1253.3333333333333,777.6666666666666,16.300000000000008,71.66666666666666,1.319400000000001
1348.0,1357.0,526.0,1833.0,1324.0,16.0,72.2,1.3077,8,3,11,1051.0,958.0,756.0,1458.3333333333333,976.6666666666666,16.266666666666673,71.23333333333333,1.311000000000001
1384.0,1386.0,504.0,1833.0,1404.0,17.8,65.4,1.3213,9,3,11,1213.3333333333333,1170.0,632.6666666666666,1646.0,1178.3333333333333,16.933333333333337,68.53333333333332,1.3130666666666677
1882.0,1920.0,328.0,2609.0,2204.0,23.1,61.1,1.7082,18,3,11,1538.0,1554.3333333333333,452.6666666666667,2091.6666666666665,1644.0,18.966666666666672,66.23333333333333,1.4457333333333342
1589.0,1619.0,406.0,2216.0,1780.0,22.2,63.7,1.6865,19,3,11,1618.3333333333333,1641.6666666666667,412.6666666666667,2219.3333333333335,1796.0,21.03333333333334,63.4,1.572000000000001
1463.0,1484.0,443.0,2011.0,1590.0,21.1,66.1,1.6313,20,3,11,1644.6666666666667,1674.3333333333333,392.3333333333333,2278.6666666666665,1858.0,22.13333333333334,63.633333333333326,1.6753333333333345
1380.0,1345.0,493.0,1856.0,1419.0,20.0,69.0,1.5956,21,3,11,1477.3333333333333,1482.6666666666667,447.3333333333333,2027.6666666666667,1596.3333333333333,21.100000000000005,66.26666666666667,1.637800000000001
1383.0,1332.0,495.0,1855.0,1415.0,19.1,72.0,1.5732,22,3,11,1408.6666666666667,1387.0,477.0,1907.3333333333333,1474.6666666666667,20.066666666666674,69.03333333333332,1.6000333333333343
1181.0,1094.0,600.0,1599.0,1180.0,18.8,70.6,1.5209,23,3,11,1314.6666666666667,1257.0,529.3333333333334,1770.0,1338.0,19.300000000000008,70.53333333333332,1.5632333333333344
1061.0,931.0,699.0,1481.0,1015.0,18.5,69.5,1.4657,0,4,11,1208.3333333333333,1119.0,598.0,1645.0,1203.3333333333333,18.800000000000008,70.69999999999999,1.5199333333333342
1091.0,945.0,698.0,1467.0,1014.0,18.4,68.5,1.439,1,4,11,1111.0,990.0,665.6666666666666,1515.6666666666667,1069.6666666666667,18.566666666666674,69.53333333333332,1.475200000000001
1010.0,884.0,719.0,1430.0,938.0,16.8,73.3,1.3915,2,4,11,1054.0,920.0,705.3333333333334,1459.3333333333333,989.0,17.900000000000006,70.43333333333332,1.4320666666666677
868.0,688.0,922.0,1249.0,777.0,17.9,66.8,1.3596,3,4,11,989.6666666666666,839.0,779.6666666666666,1382.0,909.6666666666666,17.700000000000006,69.53333333333332,1.396700000000001
852.0,639.0,1009.0,1204.0,723.0,16.5,71.0,1.3239,4,4,11,910.0,737.0,883.3333333333334,1294.3333333333333,812.6666666666666,17.066666666666674,70.36666666666666,1.3583333333333343
826.0,601.0,1056.0,1180.0,702.0,16.9,67.9,1.295,5,4,11,848.6666666666666,642.6666666666666,995.6666666666666,1211.0,734.0,17.100000000000005,68.56666666666665,1.3261666666666676
862.0,677.0,973.0,1192.0,725.0,16.1,69.3,1.2591,6,4,11,846.6666666666666,639.0,1012.6666666666666,1192.0,716.6666666666666,16.500000000000007,69.39999999999999,1.2926666666666675
951.0,800.0,803.0,1257.0,836.0,16.1,69.6,1.2593,7,4,11,879.6666666666666,692.6666666666666,944.0,1209.6666666666667,754.3333333333334,16.36666666666667,68.93333333333332,1.2711333333333343
1210.0,1188.0,583.0,1575.0,1129.0,16.2,70.1,1.2837,8,4,11,1007.6666666666666,888.3333333333334,786.3333333333334,1341.3333333333333,896.6666666666666,16.13333333333334,69.66666666666664,1.2673666666666676
1601.0,1727.0,389.0,2252.0,1718.0,16.5,69.3,1.2897,9,4,11,1254.0,1238.3333333333333,591.6666666666666,1694.6666666666667,1227.6666666666667,16.266666666666676,69.66666666666664,1.2775666666666676
1477.0,1443.0,469.0,1878.0,1646.0,19.6,58.3,1.3141,10,4,11,1429.3333333333333,1452.6666666666667,480.3333333333333,1901.6666666666667,1497.6666666666667,17.433333333333337,65.89999999999999,1.2958333333333343
1458.0,1408.0,471.0,1889.0,1664.0,20.7,55.5,1.3414,11,4,11,1512.0,1526.0,443.0,2006.3333333333333,1676.0,18.93333333333334,61.033333333333324,1.3150666666666677
1354.0,1321.0,504.0,1799.0,1496.0,20.8,56.3,1.3664,12,4,11,1429.6666666666667,1390.6666666666667,481.3333333333333,1855.3333333333333,1602.0,20.366666666666674,56.69999999999999,1.3406333333333345
1385.0,1354.0,490.0,1823.0,1506.0,21.7,53.1,1.3649,13,4,11,1399.0,1361.0,488.3333333333333,1837.0,1555.3333333333333,21.066666666666674,54.96666666666666,1.3575666666666677
1460.0,1430.0,466.0,1932.0,1604.0,23.0,49.0,1.362,14,4,11,1399.6666666666667,1368.3333333333333,486.6666666666667,1851.3333333333333,1535.3333333333333,21.83333333333334,52.79999999999999,1.3644333333333343
1492.0,1463.0,460.0,1935.0,1632.0,24.2,44.0,1.3078,15,4,11,1445.6666666666667,1415.6666666666667,472.0,1896.6666666666667,1580.6666666666667,22.966666666666672,48.69999999999999,1.344900000000001
1569.0,1547.0,435.0,2016.0,1736.0,24.7,43.6,1.3396,16,4,11,1507.0,1480.0,453.6666666666667,1961.0,1657.3333333333333,23.96666666666667,45.533333333333324,1.3364666666666676
1870.0,1871.0,351.0,2483.0,2165.0,23.0,54.2,1.5066,17,4,11,1643.6666666666667,1627.0,415.3333333333333,2144.6666666666665,1844.3333333333333,23.96666666666667,47.26666666666666,1.3846666666666678
1774.0,1829.0,359.0,2457.0,2152.0,21.4,60.9,1.5322,18,4,11,1737.6666666666667,1749.0,381.6666666666667,2318.6666666666665,2017.6666666666667,23.033333333333342,52.9,1.4594666666666676
1388.0,1363.0,485.0,1815.0,1556.0,20.3,61.4,1.4417,19,4,11,1677.3333333333333,1687.6666666666667,398.3333333333333,2251.6666666666665,1957.6666666666667,21.566666666666674,58.83333333333332,1.493500000000001
1303.0,1177.0,562.0,1619.0,1389.0,20.0,63.2,1.4581,20,4,11,1488.3333333333333,1456.3333333333333,468.6666666666667,1963.6666666666667,1699.0,20.566666666666674,61.83333333333332,1.4773333333333343
1257.0,1126.0,581.0,1599.0,1300.0,19.1,64.4,1.405,21,4,11,1316.0,1222.0,542.6666666666666,1677.6666666666667,1415.0,19.800000000000008,62.99999999999999,1.4349333333333343
1132.0,1002.0,640.0,1474.0,1126.0,18.1,67.5,1.3855,22,4,11,1230.6666666666667,1101.6666666666667,594.3333333333334,1564.0,1271.6666666666667,19.066666666666674,65.03333333333332,1.416200000000001
1050.0,881.0,732.0,1363.0,982.0,17.8,66.9,1.3464,23,4,11,1146.3333333333333,1003.0,651.0,1478.6666666666667,1136.0,18.33333333333334,66.26666666666667,1.3789666666666678
1033.0,842.0,756.0,1362.0,941.0,17.6,66.5,1.3249,0,5,11,1071.6666666666667,908.3333333333334,709.3333333333334,1399.6666666666667,1016.3333333333334,17.83333333333334,66.96666666666665,1.3522666666666676
1106.0,938.0,685.0,1395.0,1010.0,16.1,71.2,1.2948,1,5,11,1063.0,887.0,724.3333333333334,1373.3333333333333,977.6666666666666,17.166666666666675,68.19999999999999,1.3220333333333345
1107.0,940.0,689.0,1403.0,985.0,15.5,73.3,1.2845,2,5,11,1082.0,906.6666666666666,710.0,1386.6666666666667,978.6666666666666,16.400000000000006,70.33333333333333,1.301400000000001
1011.0,856.0,769.0,1341.0,889.0,15.4,72.8,1.2633,3,5,11,1074.6666666666667,911.3333333333334,714.3333333333334,1379.6666666666667,961.3333333333334,15.666666666666673,72.43333333333332,1.2808666666666675
916.0,726.0,879.0,1248.0,791.0,15.6,70.8,1.2461,4,5,11,1011.3333333333334,840.6666666666666,779.0,1330.6666666666667,888.3333333333334,15.500000000000005,72.3,1.2646333333333344
852.0,641.0,1012.0,1172.0,710.0,17.0,64.5,1.2374,5,5,11,926.3333333333334,741.0,886.6666666666666,1253.6666666666667,796.6666666666666,16.000000000000004,69.36666666666666,1.2489333333333343
889.0,694.0,913.0,1198.0,743.0,14.9,72.3,1.2186,6,5,11,885.6666666666666,687.0,934.6666666666666,1206.0,748.0,15.833333333333341,69.19999999999999,1.2340333333333342
1002.0,828.0,798.0,1307.0,857.0,14.0,76.6,1.2183,7,5,11,914.3333333333334,721.0,907.6666666666666,1225.6666666666667,770.0,15.300000000000006,71.13333333333331,1.2247666666666677
1231.0,1134.0,587.0,1572.0,1143.0,14.6,74.2,1.2256,8,5,11,1040.6666666666667,885.3333333333334,766.0,1359.0,914.3333333333334,14.500000000000005,74.36666666666666,1.2208333333333343
1212.0,1191.0,551.0,1586.0,1210.0,15.9,69.8,1.253,9,5,11,1148.3333333333333,1051.0,645.3333333333334,1488.3333333333333,1070.0,14.833333333333341,73.53333333333332,1.232300000000001
1121.0,1012.0,650.0,1436.0,1060.0,18.4,61.3,1.2854,10,5,11,1188.0,1112.3333333333333,596.0,1531.3333333333333,1137.6666666666667,16.300000000000008,68.43333333333332,1.2546666666666677
1260.0,1121.0,568.0,1569.0,1252.0,20.0,56.7,1.3078,11,5,11,1197.6666666666667,1108.0,589.6666666666666,1530.3333333333333,1174.0,18.100000000000005,62.599999999999994,1.2820666666666678
1391.0,1214.0,518.0,1691.0,1435.0,20.4,57.0,1.3507,12,5,11,1257.3333333333333,1115.6666666666667,578.6666666666666,1565.3333333333333,1249.0,19.600000000000005,58.33333333333332,1.3146333333333344
1463.0,1280.0,482.0,1794.0,1544.0,20.7,59.3,1.4283,13,5,11,1371.3333333333333,1205.0,522.6666666666666,1684.6666666666667,1410.3333333333333,20.366666666666674,57.66666666666666,1.3622666666666676
1464.0,1321.0,475.0,1794.0,1600.0,21.7,54.8,1.4024,14,5,11,1439.3333333333333,1271.6666666666667,491.6666666666667,1759.6666666666667,1526.3333333333333,20.93333333333334,57.033333333333324,1.3938000000000008
1412.0,1230.0,516.0,1672.0,1534.0,22.0,54.2,1.4096,15,5,11,1446.3333333333333,1277.0,491.0,1753.3333333333333,1559.3333333333333,21.466666666666672,56.09999999999999,1.4134333333333344
1450.0,1292.0,495.0,1768.0,1495.0,21.4,57.1,1.4356,16,5,11,1442.0,1281.0,495.3333333333333,1744.6666666666667,1543.0,21.700000000000006,55.36666666666665,1.4158666666666677
1416.0,1283.0,510.0,1739.0,1442.0,20.8,58.7,1.4259,17,5,11,1426.0,1268.3333333333333,507.0,1726.3333333333333,1490.3333333333333,21.400000000000006,56.66666666666666,1.4237000000000009
1346.0,1211.0,540.0,1674.0,1340.0,20.1,59.6,1.3852,18,5,11,1404.0,1262.0,515.0,1727.0,1425.6666666666667,20.766666666666676,58.46666666666666,1.4155666666666678
1273.0,1137.0,586.0,1563.0,1231.0,20.0,58.4,1.3473,19,5,11,1345.0,1210.3333333333333,545.3333333333334,1658.6666666666667,1337.6666666666667,20.300000000000008,58.9,1.3861333333333343
1206.0,1049.0,634.0,1484.0,1128.0,19.5,58.9,1.3195,20,5,11,1275.0,1132.3333333333333,586.6666666666666,1573.6666666666667,1233.0,19.866666666666674,58.96666666666666,1.3506666666666678
1252.0,1094.0,615.0,1526.0,1188.0,19.5,57.4,1.2874,21,5,11,1243.6666666666667,1093.3333333333333,611.6666666666666,1524.3333333333333,1182.3333333333333,19.66666666666667,58.23333333333332,1.3180666666666676
1069.0,897.0,729.0,1364.0,998.0,19.1,59.2,1.295,22,5,11,1175.6666666666667,1013.3333333333334,659.3333333333334,1458.0,1104.6666666666667,19.366666666666674,58.49999999999999,1.3006333333333344
1061.0,895.0,737.0,1359.0,944.0,18.8,59.1,1.2702,23,5,11,1127.3333333333333,962.0,693.6666666666666,1416.3333333333333,1043.3333333333333,19.13333333333334,58.56666666666666,1.2842000000000011
1072.0,880.0,767.0,1318.0,928.0,18.0,60.4,1.2331,0,6,11,1067.3333333333333,890.6666666666666,744.3333333333334,1347.0,956.6666666666666,18.63333333333334,59.566666666666656,1.266100000000001
1075.0,917.0,737.0,1354.0,1037.0,17.5,60.7,1.2009,1,6,11,1069.3333333333333,897.3333333333334,747.0,1343.6666666666667,969.6666666666666,18.10000000000001,60.06666666666666,1.2347333333333343
992.0,853.0,796.0,1305.0,930.0,17.5,59.4,1.1768,2,6,11,1046.3333333333333,883.3333333333334,766.6666666666666,1325.6666666666667,965.0,17.666666666666675,60.16666666666666,1.2036000000000011
914.0,741.0,891.0,1210.0,803.0,17.1,59.2,1.1477,3,6,11,993.6666666666666,837.0,808.0,1289.6666666666667,923.3333333333334,17.366666666666674,59.76666666666665,1.1751333333333345
774.0,591.0,1151.0,1044.0,533.0,16.1,49.8,0.9021,5,6,11,893.3333333333334,728.3333333333334,946.0,1186.3333333333333,755.3333333333334,16.90000000000001,56.133333333333326,1.0755333333333343
757.0,542.0,1339.0,1004.0,449.0,15.5,51.5,0.9026,6,6,11,815.0,624.6666666666666,1127.0,1086.0,595.0,16.23333333333334,53.49999999999999,0.9841333333333343
752.0,516.0,1370.0,997.0,440.0,15.1,52.0,0.8878,7,6,11,761.0,549.6666666666666,1286.6666666666667,1015.0,474.0,15.566666666666675,51.09999999999999,0.897500000000001
757.0,551.0,1295.0,967.0,453.0,14.9,46.8,0.7885,8,6,11,755.3333333333334,536.3333333333334,1334.6666666666667,989.3333333333334,447.3333333333333,15.166666666666673,50.09999999999999,0.8596333333333344
777.0,580.0,1263.0,963.0,465.0,15.5,42.4,0.74,9,6,11,762.0,549.0,1309.3333333333333,975.6666666666666,452.6666666666667,15.166666666666673,47.066666666666656,0.8054333333333344
774.0,583.0,1246.0,966.0,457.0,16.6,38.2,0.7186,10,6,11,769.3333333333334,571.3333333333334,1268.0,965.3333333333334,458.3333333333333,15.666666666666673,42.46666666666666,0.7490333333333344
805.0,632.0,1176.0,1033.0,475.0,18.0,34.7,0.7089,11,6,11,785.3333333333334,598.3333333333334,1228.3333333333333,987.3333333333334,465.6666666666667,16.700000000000006,38.43333333333333,0.722500000000001
838.0,686.0,1083.0,1046.0,532.0,18.0,35.1,0.7176,12,6,11,805.6666666666666,633.6666666666666,1168.3333333333333,1015.0,488.0,17.533333333333342,35.99999999999999,0.7150333333333343
824.0,695.0,1091.0,1035.0,526.0,17.6,33.8,0.6726,13,6,11,822.3333333333334,671.0,1116.6666666666667,1038.0,511.0,17.866666666666674,34.533333333333324,0.699700000000001
812.0,704.0,1055.0,1044.0,520.0,17.5,33.7,0.6691,14,6,11,824.6666666666666,695.0,1076.3333333333333,1041.6666666666667,526.0,17.700000000000006,34.199999999999996,0.6864333333333343
806.0,702.0,1052.0,1035.0,500.0,17.2,33.9,0.6591,15,6,11,814.0,700.3333333333334,1066.0,1038.0,515.3333333333334,17.43333333333334,33.79999999999999,0.6669333333333345
789.0,675.0,1121.0,974.0,482.0,16.8,32.1,0.6073,16,6,11,802.3333333333334,693.6666666666666,1076.0,1017.6666666666666,500.6666666666667,17.166666666666675,33.23333333333333,0.6451666666666677
821.0,713.0,1067.0,1030.0,539.0,16.0,34.1,0.6155,17,6,11,805.3333333333334,696.6666666666666,1080.0,1013.0,507.0,16.666666666666675,33.36666666666665,0.627300000000001
1024.0,1127.0,704.0,1346.0,943.0,14.8,37.5,0.6259,18,6,11,878.0,838.3333333333334,964.0,1116.6666666666667,654.6666666666666,15.866666666666674,34.566666666666656,0.6162333333333344
1009.0,995.0,784.0,1201.0,1016.0,14.4,39.2,0.6407,19,6,11,951.3333333333334,945.0,851.6666666666666,1192.3333333333333,832.6666666666666,15.066666666666675,36.93333333333333,0.6273666666666677
1064.0,1055.0,738.0,1242.0,1063.0,14.1,43.0,0.6883,20,6,11,1032.3333333333333,1059.0,742.0,1263.0,1007.3333333333334,14.433333333333342,39.9,0.6516333333333343
1001.0,1029.0,733.0,1255.0,1034.0,13.4,48.4,0.7397,21,6,11,1024.6666666666667,1026.3333333333333,751.6666666666666,1232.6666666666667,1037.6666666666667,13.966666666666674,43.533333333333324,0.6895666666666678
927.0,868.0,847.0,1155.0,864.0,12.7,51.2,0.7505,22,6,11,997.3333333333334,984.0,772.6666666666666,1217.3333333333333,987.0,13.400000000000007,47.533333333333324,0.7261666666666677
819.0,613.0,1118.0,1060.0,500.0,9.9,71.4,0.8736,23,6,11,915.6666666666666,836.6666666666666,899.3333333333334,1156.6666666666667,799.3333333333334,12.000000000000007,56.99999999999999,0.7879333333333344
847.0,630.0,1057.0,1091.0,537.0,10.2,71.6,0.8893,0,0,11,864.3333333333334,703.6666666666666,1007.3333333333334,1102.0,633.6666666666666,10.933333333333342,64.73333333333333,0.8378000000000011
798.0,621.0,1115.0,1041.0,524.0,10.6,61.3,0.7856,1,0,11,821.3333333333334,621.3333333333334,1096.6666666666667,1064.0,520.3333333333334,10.23333333333334,68.1,0.8495000000000009
757.0,561.0,1192.0,998.0,457.0,11.1,55.6,0.7344,2,0,11,800.6666666666666,604.0,1121.3333333333333,1043.3333333333333,506.0,10.63333333333334,62.83333333333332,0.803100000000001
703.0,446.0,1523.0,918.0,360.0,11.5,50.4,0.6815,3,0,11,752.6666666666666,542.6666666666666,1276.6666666666667,985.6666666666666,447.0,11.066666666666672,55.76666666666665,0.7338333333333343
689.0,407.0,1757.0,895.0,333.0,11.3,49.5,0.6615,4,0,11,716.3333333333334,471.3333333333333,1490.6666666666667,937.0,383.3333333333333,11.300000000000006,51.83333333333332,0.6924666666666677
698.0,424.0,1665.0,903.0,339.0,10.8,50.9,0.657,5,0,11,696.6666666666666,425.6666666666667,1648.3333333333333,905.3333333333334,344.0,11.200000000000008,50.26666666666666,0.6666666666666677
720.0,458.0,1536.0,917.0,358.0,10.9,50.1,0.6519,6,0,11,702.3333333333334,429.6666666666667,1652.6666666666667,905.0,343.3333333333333,11.000000000000007,50.16666666666666,0.656800000000001
797.0,593.0,1212.0,984.0,494.0,10.8,49.7,0.6429,7,0,11,738.3333333333334,491.6666666666667,1471.0,934.6666666666666,397.0,10.833333333333341,50.23333333333333,0.6506000000000011
950.0,875.0,850.0,1179.0,828.0,10.7,50.4,0.6467,8,0,11,822.3333333333334,642.0,1199.3333333333333,1026.6666666666667,560.0,10.800000000000006,50.066666666666656,0.6471666666666677
887.0,809.0,899.0,1111.0,769.0,10.9,50.0,0.6531,9,0,11,878.0,759.0,987.0,1091.3333333333333,697.0,10.800000000000006,50.033333333333324,0.6475666666666678
850.0,755.0,966.0,1051.0,714.0,12.1,46.5,0.653,10,0,11,895.6666666666666,813.0,905.0,1113.6666666666667,770.3333333333334,11.23333333333334,48.96666666666666,0.6509333333333345
836.0,740.0,987.0,1046.0,672.0,12.4,44.1,0.6324,11,0,11,857.6666666666666,768.0,950.6666666666666,1069.3333333333333,718.3333333333334,11.800000000000006,46.86666666666665,0.6461666666666678
827.0,768.0,972.0,1040.0,671.0,13.0,40.1,0.5989,12,0,11,837.6666666666666,754.3333333333334,975.0,1045.6666666666667,685.6666666666666,12.500000000000007,43.566666666666656,0.6281000000000011
819.0,810.0,947.0,1027.0,631.0,13.4,36.3,0.5556,13,0,11,827.3333333333334,772.6666666666666,968.6666666666666,1037.6666666666667,658.0,12.933333333333339,40.16666666666666,0.5956333333333345
919.0,978.0,820.0,1180.0,805.0,13.1,38.5,0.5776,14,0,11,855.0,852.0,913.0,1082.3333333333333,702.3333333333334,13.166666666666673,38.29999999999999,0.5773666666666677
897.0,890.0,850.0,1139.0,808.0,11.5,46.4,0.6302,15,0,11,878.3333333333334,892.6666666666666,872.3333333333334,1115.3333333333333,748.0,12.666666666666673,40.39999999999999,0.587800000000001
973.0,1023.0,780.0,1226.0,964.0,13.1,40.4,0.606,16,0,11,929.6666666666666,963.6666666666666,816.6666666666666,1181.6666666666667,859.0,12.566666666666675,41.76666666666666,0.604600000000001
1065.0,1211.0,669.0,1364.0,1188.0,13.0,39.3,0.5877,17,0,11,978.3333333333334,1041.3333333333333,766.3333333333334,1243.0,986.6666666666666,12.53333333333334,42.033333333333324,0.6079666666666678
1341.0,1575.0,503.0,1778.0,1571.0,11.3,50.9,0.679,18,0,11,1126.3333333333333,1269.6666666666667,650.6666666666666,1456.0,1241.0,12.466666666666674,43.533333333333324,0.6242333333333344
1303.0,1524.0,515.0,1744.0,1580.0,10.6,53.4,0.6818,19,0,11,1236.3333333333333,1436.6666666666667,562.3333333333334,1628.6666666666667,1446.3333333333333,11.63333333333334,47.86666666666665,0.6495000000000011
